scope,dataset,model,method,k,rows,scored_rows,hit,recall,mrr,qrel_status,qrel_exists_fraction,duplicate_keys,missing_idx,empty_retrieval,short_rows,rows_without_gold,path,qrel_report
cache,housing,gemma4-26b,snap_hyre,10,100,100,0.05,0.020095238095238097,0.026500000000000003,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,1,100,100,0.0,0.0,0.0,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,2,100,100,0.01,0.003333333333333333,0.005,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,3,100,100,0.01,0.003333333333333333,0.005,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,4,100,100,0.02,0.008333333333333333,0.0075,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,5,100,100,0.02,0.008333333333333333,0.0075,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,6,100,100,0.02,0.008333333333333333,0.0075,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,7,100,100,0.02,0.008333333333333333,0.0075,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,8,100,100,0.03,0.018333333333333333,0.00875,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,9,100,100,0.03,0.018333333333333333,0.00875,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,model_invariant,rag_simple,10,100,100,0.04,0.028333333333333335,0.00975,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,1,100,100,0.55,0.55,0.55,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,2,100,100,0.6,0.6,0.575,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,3,100,100,0.63,0.63,0.5850000000000001,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,4,100,100,0.64,0.64,0.5875,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,5,100,100,0.7,0.7,0.5995000000000001,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,6,100,100,0.73,0.73,0.6045,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,7,100,100,0.74,0.74,0.6059285714285715,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,8,100,100,0.75,0.75,0.6071785714285715,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,9,100,100,0.75,0.75,0.6071785714285715,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,rag_hyde,10,100,100,0.76,0.76,0.6081785714285715,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,1,100,100,0.54,0.54,0.54,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,2,100,100,0.62,0.62,0.58,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,3,100,100,0.67,0.67,0.5966666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,4,100,100,0.71,0.71,0.6066666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,5,100,100,0.73,0.73,0.6106666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,6,100,100,0.74,0.74,0.6123333333333334,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,7,100,100,0.75,0.75,0.6137619047619048,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,8,100,100,0.77,0.77,0.6162619047619048,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,9,100,100,0.78,0.78,0.617373015873016,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,gemma4-26b,snap_hyre,10,100,100,0.78,0.78,0.617373015873016,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,1,100,100,0.25,0.25,0.25,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,2,100,100,0.37,0.37,0.31,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,3,100,100,0.46,0.46,0.34,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,4,100,100,0.49,0.49,0.3475,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,5,100,100,0.52,0.52,0.3534999999999999,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,6,100,100,0.55,0.55,0.35849999999999993,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,7,100,100,0.55,0.55,0.35849999999999993,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,8,100,100,0.58,0.58,0.36224999999999996,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,9,100,100,0.58,0.58,0.36224999999999996,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,model_invariant,rag_simple,10,100,100,0.6,0.6,0.36424999999999996,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
macro,macro,macro,all_supplied_caches,1,1200,1200,0.19499999999999998,0.19308333333333336,0.19499999999999998,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,2,1200,1200,0.24333333333333332,0.23809126984126985,0.21916666666666665,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,3,1200,1200,0.27166666666666667,0.26573015873015876,0.2286111111111111,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,4,1200,1200,0.295,0.2872579365079366,0.23444444444444446,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,5,1200,1200,0.31749999999999995,0.30751587301587296,0.23894444444444443,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,6,1200,1200,0.33,0.32001587301587303,0.24102777777777776,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,7,1200,1200,0.33666666666666667,0.3265436507936508,0.24198015873015874,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,8,1200,1200,0.3508333333333333,0.34043253968253967,0.24375099206349207,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,9,1200,1200,0.3541666666666667,0.343765873015873,0.24412136243386248,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,10,1200,1200,0.36166666666666664,0.35126587301587303,0.24487136243386246,mixed,,0,0,0,0,0,,
